time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.aest, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.vsp
153547, , , , , , , , , , , , , , , , , , , , -0.01999999999998977, -722367.0, , 0.29163759162983194, , , , , , , , , , 
153747, , , , , , , , , , , , , , , , , , , , -0.002000000000001819, -722415.0, , 0.07349613426634363, , , , , , , , , , 
153947, , , , , , , , , , , , , , , , , , , , 0.0, , , 0.002000420869617323, , , , , , , , , , 
154147, , , , , , , , , , , , , , , , , , , , , , , 5.650693832499496E-5, , , , , , , , , , 
154347, , , , , , , , , , , , , , , , , , , , , , , 1.5961811473580586E-6, , , , , , , , , , 
154547, , , , , , , , , , , , , , , , , , , , , , , -38.249999954911836, , -3.0, , , , , , , , 
154747, , , , , , , , , , , , , , , , , , , , -0.3610000000003284, -723344.0, , -34.80171745653435, , , , , , , , , , 
154947, , , , , , , , , , , , , , , , , , , , -0.6814999999996514, -726064.0, , -30.631153831197786, , , , , , , , , , 
155147, , , , , , , , , , , , , , , , , , , , -0.906000000000824, -730103.0, , -27.547717563814036, , , , , , , , , , 
155347, , , , , , , , , , , , , , , , , , , , -1.0799999999994474, -735129.0, , -25.24014963296241, , , , , , , , , , 
155547, , , , , , , , , , , , , , , , , , , , -1.2144999999993786, -740898.0, , -23.49279247622484, , , , , , , , , , 
155747, , , , , , , , , , , , , , , , , , , , -1.3000000000011824, -747218.0, , -22.219335770409305, , , , , , , , , , 
155947, , , , , , , , , , , , , , , , , , , , -1.3854999999992914, -753968.0, , -21.173663363727794, , , , , , , , , , 
156147, , , , , , , , , , , , , , , , , , , , -1.4470000000013161, -761024.0, , -20.429686725892388, , , , , , , , , , 
156347, , , , , , , , , , , , , , , , , , , , -1.4854999999992402, -768328.0, , -19.855430454306138, , , , , , , , , , 
156547, , , , , , , , , , , , , , , , , , , , -1.506999999999229, -775805.0, , -19.495455096775046, , , , , , , , , , 
156747, , , , , , , , , , , , , , , , , , , , -1.5110000000013744, -783336.0, , -19.37914581887976, , , , , , , , , , 
156947, , , , , , , , , , , , , , , , , , , , -1.5179999999992235, -790897.0, , -19.346138403028856, , , , , , , , , , 
157147, , , , , , , , , , , , , , , , , , , , -1.51750000000138, -798451.0, , -19.374115754935097, , , , , , , , , , 
157347, , , , , , , , , , , , , , , , , , , , -1.5199999999992224, -805992.0, , -19.31029375987636, , , , , , , , , , 
157547, , , , , , , , , , , , , , , , , , , , -1.5004999999992323, -813519.0, , -19.394910254675597, , , , , , , , , , 
157747, , , , , , , , , , , , , , , , , , , , -1.51700000000138, -821063.0, , -19.275060562117467, , , , , , , , , , 
157947, , , , , , , , , , , , , , , , , , , , -1.5144999999992252, -828601.0, , -19.384447317674837, , , , , , , , , , 
158147, , , , , , , , , , , , , , , , , , , , -1.5080000000013716, -836136.0, , -19.341485818947685, , , , , , , , , , 
158347, , , , , , , , , , , , , , , , , , , , -1.5079999999992284, -843677.0, , -19.411380819209032, , , , , , , , , , 
158547, , , , , , , , , , , , , , , , , , , , -1.1929999999993897, -850682.0, , 16.257582471298143, , 0.0, , , , , , , , 
158747, , , , , , , , , , , , , , , , , , , , -1.1539999999994097, -857140.0, , 14.6334886204465, , , , , , , , , , 
158947, , , , , , , , , , , , , , , , , , , , -1.1095000000010091, -862802.0, , 14.102306677460373, , , , , , , , , , 
159147, , , , , , , , , , , , , , , , , , , , -1.078999999999448, -868277.0, , 13.60603605571824, , , , , , , , , , 
159347, , , , , , , , , , , , , , , , , , , , -1.0905263157891605, -873569.0, , 13.214766359466198, , , , , , , , , , 
159547, , , , , , , , , , , , , , , , , , , , -1.0139999999994813, -878692.0, , 12.73261509455691, , , , , , , , , , 
159747, , , , , , , , , , , , , , , , , , , , -0.9724999999995024, -883639.0, , 12.199034685412668, , , , , , , , , , 
159947, , , , , , , , , , , , , , , , , , , , -0.9430000000008577, -888418.0, , 11.889639848529054, , , , , , , , , , 
160147, , , , , , , , , , , , , , , , , , , , -0.87571428571366, -893050.0, , 11.357271463625498, , , , , , , , , , 
160347, , , , , , , , , , , , , , , , , , , , -0.8880000000008076, -897526.0, , 11.138123625794433, , , , , , , , , , 
160547, , , , , , , , , , , , , , , , , , , , -0.867500000000789, -901868.0, , 10.71223677922742, , , , , , , , , , 
160747, , , , , , , , , , , , , , , , , , , , -0.8274999999995767, -906051.0, , 10.42469738146893, , , , , , , , , , 
160947, , , , , , , , , , , , , , , , , , , , -0.7666666666671564, -910112.0, , 9.985876812495395, , , , , , , , , , 
161147, , , , , , , , , , , , , , , , , , , , -0.7754999999996033, -914036.0, , 9.78045108806338, , , , , , , , , , 
161347, , , , , , , , , , , , , , , , , , , , -0.7450000000006776, -917835.0, , 9.441851038153514, , , , , , , , , , 
161547, , , , , , , , , , , , , , , , , , , , -0.6266666666670669, -921470.0, , 8.743748673119649, , , , , , , , , , 
161747, , , , , , , , , , , , , , , , , , , , -0.16666666666654756, -923300.0, , 3.270833730264383, , , , , , , , , , 
161947, , , , , , , , , , , , , , , , , , , , -0.16450000000014964, -924148.0, , 2.1127971696259795, , , , , , , , , , 
162147, , , , , , , , , , , , , , , , , , , , -0.147142857142752, -924937.0, , 1.9388185158445914, , , , , , , , , , 
162347, , , , , , , , , , , , , , , , , , , , -0.14894736842123266, -925672.0, , 1.8296592426507354, , , , , , , , , , 
162547, , , , , , , , , , , , , , , , , , , , -0.12428571428562547, -926349.0, , 1.645621728748324, , , , , , , , , , 
162747, , , , , , , , , , , , , , , , , , , , -0.11285714285721495, -926967.0, , 1.4993004448512446, , , , , , , , , , 
162947, , , , , , , , , , , , , , , , , , , , -0.111578947368389, -927525.0, , 1.3794241711089874, , , , , , , , , , 
163147, , , , , , , , , , , , , , , , , , , , -0.0939999999999519, -928021.0, , 1.2176699241263584, , , , , , , , , , 
163347, , , , , , , , , , , , , , , , , , , , -0.08100000000007367, -928456.0, , 1.0480413947456175, , , , , , , , , , 
163547, , , , , , , , , , , , , , , , , , , , -0.0689999999999647, -928830.0, , 0.8983124853147769, , , , , , , , , , 
163747, , , , , , , , , , , , , , , , , , , , -0.056999999999970845, -929139.0, , -2.4439092217137346, , -0.25, , , , , , , , 
163847, , , , , , , , , , , , , , , true, , , , , , , , , , , , , , , , , , 
164047, , , , , , , , , , , , , , , false, , , , , -0.0420000000000382, -929383.0, , -2.6204373178492015, , , , , , , , , , 
164247, , , , , , , , , , , , , , , , , , , , -0.029999999999984654, -929557.0, , -2.7828561344848586, , , , , , , , , , 
164447, , , , , , , , , , , , , , , , , , , , -0.015500000000014098, -929667.0, , -2.950060906305078, , , , , , , , , , 
164647, , , , , , , , , , , , , , , , , , , , -4.999999999997442E-4, -929699.0, , -6.338680356590494, , -0.5, , , , , , , , 
164847, , , , , , , , , , , , , , , , , , , , -0.020499999999989513, -929709.0, , -6.2972534742809705, , , , , , , , , , 
165047, , , , , , , , , , , , , , , true, , , , , -0.4190000000003811, -930956.0, , -5.3829956720313605, , -0.75, , , , , , , , 
165247, , , , , , , , , , , , , , , false, , , , , -0.7204999999996314, -933906.0, , -1.418373927880337, , , , , , , , , , 
165447, , , , , , , , , , , , , , , , , , , , -0.7565000000006881, -937760.0, , -0.017632974917105443, , , , , , , , , , 
165647, , , , , , , , , , , , , , , true, , , , , -0.7704999999996058, -941416.0, , -0.9619233673385479, , -0.8, , , , , , , , 
165847, , , , , , , , , , , , , , , false, , , , , -0.7659999999996081, -945401.0, , -0.4481071382110604, , , , , , , , , , 
166047, , , , , , , , , , , , , , , , , , , , -0.7930000000007212, -949283.0, , -0.3709968012390473, , , , , , , , , , 
166247, , , , , , , , , , , , , , , , , , , , -0.8059999999995876, -953272.0, , -0.3903774527220521, , -0.82, , , , , , , , 
166447, , , , , , , , , , , , , , , , , , , , -0.8000000000007276, -957260.0, , -0.4921738489914751, , , , , , , , , , 
166647, , , , , , , , , , , , , , , true, , , , , -0.8014999999995899, -961260.0, , -0.83779305335746, , -0.85, , , , , , , , 
166847, , , , , , , , , , , , , , , false, , , , , -0.8244999999995781, -965448.0, , -0.4275507657060771, , , , , , , , , , 
167047, , , , , , , , , , , , , , , , , , , , -0.8375000000007616, -969573.0, , -0.4613861544803476, , , , , , , , , , 
167247, , , , , , , , , , , , , , , , , , , , -0.8559999999995621, -973826.0, , -0.3987897013315851, , -0.87, , , , , , , , 
167447, , , , , , , , , , , , , , , , , , , , -0.84650000000077, -978049.0, , -0.5310776598772136, , , , , , , , , , 
167647, , , , , , , , , , , , , , , true, , , , , -0.8939999999995426, -982368.0, , -0.49457770590811556, , -0.9, , , , , , , , 
167847, , , , , , , , , , , , , , , false, , , , , -0.8684999999995557, -986767.0, , -0.5746052415410668, , , , , , , , , , 
168047, , , , , , , , , , , , , , , , , , , , -0.9140000000008314, -991222.0, , -0.43148771932540514, , -0.92, , , , , , , , 
168247, , , , , , , , , , , , , , , , , , , , -0.8979999999995406, -995704.0, , -0.561100986999374, , , , , , , , , , 
168447, , , , , , , , , , , , , , , true, , , , , -0.9310000000008468, -1000236.0, , -0.6365011518299271, , -0.95, , , , , , , , 
168647, , , , , , , , , , , , , , , false, , , , , -0.9204999999995291, -1004896.0, , -0.5710328682960244, , , , , , , , , , 
168847, , , , , , , , , , , , , , , true, , , , , -0.943999999999517, -1009525.0, , -0.7198617414912734, , -0.97, , , , , , , , 
169047, , , , , , , , , , , , , , , false, , , , , -0.9340000000008496, -1014277.0, , -0.5567912580963748, , , , , , , , , , 
169247, , , , , , , , , , , , , , , true, , , , , -0.9554999999995112, -1018990.0, , -0.9148549154015364, , -1.0, , , , , , , , 
169447, , , , , , , , , , , , , , , false, , , , , -0.9805000000008918, -1023894.0, , -0.45465142434094014, , , , , , , , , , 
169647, , , , , , , , , , , , , , , true, , , , , -1.0284999999994737, -1028797.0, , -3.4392985098635473, , -1.25, , , , , , , , 
169847, , , , , , , , , , , , , , , false, , , , , -1.1704999999994012, -1034336.0, , -1.7146808982676158, , , , , , , , , , 
170047, , , , , , , , , , , , , , , true, , , , , -1.2805000000011646, -1040482.0, , -3.4890977789112148, , -1.5, , , , , , , , 
170247, , , , , , , , , , , , , , , false, , , , , -1.3514999999993085, -1047078.0, , -2.431229014602464, , , , , , , , , , 
170447, , , , , , , , , , , , , , true, , , , , , -1.4000000000012733, -1054026.0, , 1.5683457300186274, , -1.25, , , , , , , , 
170647, , , , , , , , , , , , , , false, , , , , , -1.135499999999419, -1060012.0, , -1.6771765024146226, , , , , , , , , , 
170847, , , , , , , , , , , , , , true, , , , , , -1.1509999999994112, -1065935.0, , 2.1656453721829476, , -1.0, , , , , , , , 
171047, , , , , , , , , , , , , , false, , , , , , -1.0130000000009214, -1071098.0, , 0.014628921793253535, , , , , , , , , , 
171247, , , , , , , , , , , , , , , , , , , , -0.980999999999498, -1076049.0, , -0.07082634108563796, , -0.97, , , , , , , , 
171447, , , , , , , , , , , , , , true, , , , , , -0.9380000000008532, -1080822.0, , -0.2645397974484731, , -0.95, , , , , , , , 
171647, , , , , , , , , , , , , , , , , , , , -0.9249999999995268, -1085444.0, , -0.23751087411507799, , -0.92, , , , , , , , 
171847, , , , , , , , , , , , , , , , , , , , -0.8779999999995508, -1089889.0, , -0.4173780039088906, , -0.9, , , , , , , , 
172047, , , , , , , , , , , , , , , , , , , , -0.84650000000077, -1094186.0, , -0.42740038559316784, , -0.87, , , , , , , , 
172247, , , , , , , , , , , , , , , , , , , , -0.8179999999995815, -1098331.0, , -0.5497537556049974, , -0.85, , , , , , , , 
172447, , , , , , , , , , , , , , false, , , , , , -0.7900000000007186, -1102334.0, , -0.5231420568813991, , -0.82, , , , , , , , 
172647, , , , , , , , , , , , , , , , , , , , -0.7609999999996108, -1106191.0, , -0.624463923630834, , -0.8, , , , , , , , 
172847, , , , , , , , , , , , , , , , , , , , -0.7314999999996257, -1109911.0, , -0.3289788638627924, , -0.75, , , , , , , , 
173047, , , , , , , , , , , , , , , , , , , , -0.7095000000006453, -1113500.0, , 2.5385316163247897, , -0.5, , , , , , , , 
173247, , , , , , , , , , , , , , , , , , , , -0.6779999999996531, -1116966.0, , 5.417305532971516, , -0.25, , , , , , , , 
173447, , , , , , , , , , , , , , , , , , , , -0.6590000000005994, -1120313.0, , 8.303870205945309, , 0.0, , , , , , , , 
173647, , , , , , , , , , , , , , , , , , , , -0.6434999999996708, -1123550.0, , 8.047809806011726, , , , , , , , , , 
173847, , , , , , , , , , , , , , , , , , , , -0.6124999999996866, -1126666.0, , 7.738346161776832, , , , , , , , , , 
174047, , , , , , , , , , , , , , , , , , , , -0.21800000000019826, -1128851.0, , 4.092647408802106, , , , , , , , , , 
174247, , , , , , , , , , , , , , , , , , , , 0.07956521739131772, -1128836.0, , -0.6419773075588578, , , , , , , , , , 
174447, , , , , , , , , , , , , , , , , , , , 0.06200000000005639, -1128486.0, , -0.8267266176526595, , , , , , , , , , 
174647, , , , , , , , , , , , , , , , , , , , 0.04699999999997595, -1128216.0, , -0.6325377358375298, , , , , , , , , , 
174847, , , , , , , , , , , , , , , , , , , , 0.029999999999984654, -1128026.0, , -0.42630717535012913, , , , , , , , , , 
175047, , , , , , , , , , , , , , , , , , , , 0.012500000000011368, -1127925.0, , -0.20740757413578664, , , , , , , , , , 
175247, , , , , , , , , , , , , , , , , , , , 0.0, -1127907.0, , -0.017417598927315692, , , , , , , , , , 
175447, , , , , , , , , , , , , , , , , , , , , , , -4.92004059397563E-4, , , , , , , , , , 
175647, , , , , , , , , , , , , , , , , , , , , , , -1.3897896918733733E-5, , , , , , , , , , 
175847, , , , , , , , , , , , , , , , , , , , , , , -3.9258118926956417E-7, , , , , , , , , , 
176047, , , , , , , , , , , , , , , , , , , , , , , -1.1089446919163619E-8, , , , , , , , , , 
176247, , , , , , , , , , , , , , , , , , , Disabled, , , , , , , , , , , , , , 
179747, , , , , , , , , , , , , , , , , , , , , , , -3.132494279763025E-10, , , , , , , , , , 
179947, , , , , , , , , , , , , , , , , , , , , , , -8.848521016671356E-12, , , , , , , , , , 
180147, , , , , , , , , , , , , , , , , , , , , , , -2.499488177465973E-13, , , , , , , , , , 
180247, , , , , , , , , , , , , , , , , , , , , , , -7.060435453022564E-15, , , , , , , , , , 
180447, , , , , , , , , , , , , , , , , , , , , , , -1.994398262640975E-16, , , , , , , , , , 
180647, , , , , , , , , , , , , , , , , , , , , , , -5.633681458446764E-18, , , , , , , , , , 
180847, , , , , , , , , , , , , , , , , , , , , , , -1.5913755727614324E-19, , , , , , , , , , 
181047, , , , , , , , , , , , , , , , , , , , , , , -4.495242111683029E-21, , , , , , , , , , 
181247, , , , , , , , , , , , , , , , , , , , , , , -1.2697946348129483E-22, , , , , , , , , , 
181447, , , , , , , , , , , , , , , , , , , , , , , -3.586855556476514E-24, , , , , , , , , , 
181647, , , , , , , , , , , , , , , , , , , , , , , -1.0131979164427363E-25, , , , , , , , , , 
181847, , , , , , , , , , , , , , , , , , , , , , , -2.8620333373344294E-27, , , , , , , , , , 
182047, , , , , , , , , , , , , , , , , , , , , , , -8.084535796098432E-29, , , , , , , , , , 
182247, , , , , , , , , , , , , , , , , , , , , , , -2.283681262052316E-30, , , , , , , , , , 
182447, , , , , , , , , , , , , , , , , , , , , , , -6.450834331348616E-32, , , , , , , , , , 
182647, , , , , , , , , , , , , , , , , , , , , , , -1.8222010340054476E-33, , , , , , , , , , 
182847, , , , , , , , , , , , , , , , , , , , , , , -5.14726690808746E-35, , , , , , , , , , 
183047, , , , , , , , , , , , , , , , , , , , , , , -1.4539755015314647E-36, , , , , , , , , , 
183247, , , , , , , , , , , , , , , , , , , , -0.14199999999992735, -1128062.0, , -10.82060250000032, , -0.92, , , , , , true, true, 
183447, , , , , , , , , , , , , , , , , , , , -0.5130000000004666, -1129822.0, , -6.365922432606915, , , , , , , , , , 
183647, , , , , , , , , , , , , , , , , , , , -0.7734999999996043, -1133127.0, , -2.776916375206678, , , , , , , , , , 
183847, , , , , , , , , , , , , , , , , , , , -0.9384999999995199, -1137564.0, , -0.2487707433011583, , , , , , , , , , 
184047, , , , , , , , , , , , , , , , , , , , -0.9100000000008277, -1142039.0, , -0.5895012408255516, , , , , , , , , , 
184247, , , , , , , , , , , , , , , , , , , , -0.9019999999995385, -1146531.0, , -0.4810247165416913, , , , , , , , , , 
184447, , , , , , , , , , , , , , , , , , , , -0.8960000000008149, -1151001.0, , -0.5449011403406876, , , , , , , , , , 
184647, , , , , , , , , , , , , , , , , , , , -0.9014999999995389, -1155485.0, , -0.537501838601238, , , , , , , , , , 
184847, , , , , , , , , , , , , , , , , , , , -0.8869999999995463, -1159964.0, , -0.5460854361275269, , , , , , , , , , 
185047, , , , , , , , , , , , , , , , , , , , -0.9100000000008277, -1164452.0, , -0.4848277207693136, , , , , , , , , , 
185247, , , , , , , , , , , , , , , , , , , , -0.8999999999995396, -1168930.0, , -0.4961030871087132, , , , , , , , , , 
185447, , , , , , , , , , , , , , , , , , , , -0.8850000000008049, -1173403.0, , -0.5583170019431473, , , , , , , , , , 
185647, , , , , , , , , , , , , , , , , , , , -0.896999999999541, -1177884.0, , -0.5381747994002526, , , , , , , , , , 
185847, , , , , , , , , , , , , , , , , , , , -0.8829999999995483, -1182363.0, , -0.5574513208056742, , , , , , , , , , 
186047, , , , , , , , , , , , , , , , , , , , -0.9205000000008372, -1186858.0, , -0.4261678375772463, , , , , , , , , , 
186247, , , , , , , , , , , , , , , , , , , , -0.8954999999995419, -1191324.0, , -0.5196225396713562, , , , , , , , , , 
186447, , , , , , , , , , , , , , , , , , , , -0.8995000000008181, -1195801.0, , -0.522612902054967, , , , , , , , , , 
186647, , , , , , , , , , , , , , , , , , , , -0.8919999999995436, -1200278.0, , -0.5470476564802775, , , , , , , , , , 
186847, , , , , , , , , , , , , , , , , , , , -0.891499999999544, -1204757.0, , -0.5548961006133523, , , , , , , , , , 
187047, , , , , , , , , , , , , , , , , , , , -0.9105000000008282, -1209243.0, , -0.46903334294002164, , , , , , , , , , 
187247, , , , , , , , , , , , , , , , , , , , -0.8889999999995453, -1213711.0, , -0.5595908894457443, , , , , , , , , , 
187447, , , , , , , , , , , , , true, , , , , , , -0.8975000000008162, -1218188.0, , -0.5487370340004581, , , true, true, , , , , , 
187647, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -1222666.0, , -0.5518050154716039, , , , , , , , , , 
187847, , , , , , , , , , , , , false, , , , , , , -0.8974999999995409, -1227147.0, , -0.5202513597410725, , , false, false, , , , , , 
188047, , , , , , , , , , , , , , , , , , , , -0.9145000000008318, -1231632.0, , -0.4732759324370418, , , , , , , , , , 
188247, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -1236099.0, , -0.5434831960920037, , , , , , , , , , 
188447, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -1240575.0, , -0.5492806158119984, , , , , , , , , , 
188647, , , , , , , , , , , , , , , , , , , , -0.896999999999541, -1245052.0, , -0.5524794155830568, , , , , , , , , , 
188847, , , , , , , , , , , , , , , , , , , , -0.8929999999995433, -1249535.0, , -0.5182940389056366, , , , , , , , , , 
189047, , , , , , , , , , , , , true, , , , , , , -0.9130000000008304, -1254016.0, , -0.47226754265865023, , , true, true, , , , , , 
189247, , , , , , , , , , , , , false, , , , , , , -0.902999999999538, -1258484.0, , -0.5173760461235452, , , false, false, , , , , , 
189447, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -1262959.0, , -0.5699182887881543, , , , , , , , , , 
189647, , , , , , , , , , , , , , , , , , , , -0.8919999999995436, -1267440.0, , -0.53075647130182, , , , , , , , , , 
189847, , , , , , , , , , , , , , , , , , , , -0.8904999999995444, -1271914.0, , -0.5522839134643055, , , , , , , , , , 
190047, , , , , , , , , , , , , , , , , , , , -0.9135000000008308, -1276401.0, , -0.4802129299065928, , , , , , , , , , 
190247, , , , , , , , , , , , , , , , , , , , -0.8909999999995443, -1280871.0, , -0.5324765063901232, , , , , , , , , , 
190447, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -1285346.0, , -0.5268777422155745, , , , , , , , , , 
190647, , , , , , , , , , , , , true, , , , , , , -0.8829999999995483, -1289820.0, , -0.5702834363626534, , , true, true, , , , , , 
190847, , , , , , , , , , , , , false, , , , , , , -0.8984999999995403, -1294302.0, , -0.5186663791603787, , , false, false, , , , false, false, 
191047, , , , , , , , , , , , , , , , , , , , -0.8980000000008168, -1298785.0, , -0.4835473746606058, , , , , , , , , , 
191247, , , , , , , , , , , , , , , , , , , , -0.8989999999995401, -1303256.0, , -0.5008447232638883, , , , , , , , , , 
191447, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -1307733.0, , -0.5275794123209544, , , , , , , , , , 
191647, , , , , , , , , , , , , , , , , , , , -0.8939999999995426, -1312212.0, , -0.5249836650739562, , , , , , , , , , 
191847, , , , , , , , , , , , , , , , , , , , -0.8929999999995433, -1316693.0, , -0.5108323269309858, , , , , , , , , , 
192047, , , , , , , , , , , , , , , , , , , , -0.9190000000008358, -1321174.0, , -0.44837770354883105, , , , , , , , , , 
192247, , , , , , , , , , , , , , , , , , , , -0.8964999999995413, -1325646.0, , -0.5156324248202818, , , , , , , , , , 
192447, , , , , , , , , , , , , , , , , , , , -0.8925000000008118, -1330120.0, , -0.5366748710545198, , , , , , , , , , 
192647, , , , , , , , , , , , , , , , , , , , -0.9059999999995365, -1334603.0, , -0.5005171912591468, , , , , , , , , , 
192847, , , , , , , , , , , , , , , , , , , , -0.8869999999995463, -1339072.0, , -0.5473795171857946, , , , , , , , , , 
193047, , , , , , , , , , , , , , , , , , , , -0.873809523810082, -1343562.0, , -0.6196418606784064, , , , , , , , , , 
193247, , , , , , , , , , , , , , , , , , , , -0.8974999999995409, -1348028.0, , -0.5316804706254552, , , , , , , , , , 
193447, , , , , , , , , , , , , , , , , , , , -0.8915000000008109, -1352503.0, , -0.5419323178186314, , , , , , , , , , 
193647, , , , , , , , , , , , , , , , , , , , -0.8954999999995419, -1356976.0, , -0.5438937966574722, , , , , , , , , , 
193847, , , , , , , , , , , , , , , , , , , , -0.8959999999995416, -1361456.0, , -0.5324199544806452, , , , , , , , , , 
204147, , , , , , , , , , , , , , , , , , , , -0.09599999999995089, -1461395.0, , -8.048139033050667, , , , , , , , , , 
204347, , , , , , , , , , , , , , , , , , , , -0.48450000000044063, -1462950.0, , -6.735269016576191, , , , , , , , , , 
204547, , , , , , , , , , , , , , , , , , , , -0.7449999999996189, -1466088.0, , -3.163188316063266, , , , , , , , , , 
204747, , , , , , , , , , , , , , , , , , , , -0.9524999999995126, -1470412.0, , -0.40647220240605564, , , , , , , , , , 
204947, , , , , , , , , , , , , , , , , , , , -0.8930000000008121, -1474920.0, , -0.651836038586509, , , , , , , , , , 
205147, , , , , , , , , , , , , , , , , , , , -0.9064999999995362, -1479408.0, , -0.45275897098750467, , , , , , , , , , 
205347, , , , , , , , , , , , , , , , , , , , -0.8910000000008104, -1483876.0, , -0.5461969639987201, , , , , , , , , , 
205547, , , , , , , , , , , , , , , , , , , , -0.8974999999995409, -1488355.0, , -0.5398800269877829, , , , , , , , , , 
205747, , , , , , , , , , , , , , , , , , , , -0.8864999999995464, -1492833.0, , -0.556088934869893, , , , , , , , , , 
205947, , , , , , , , , , , , , , , , , , , , -0.895000000000814, -1497310.0, , -0.5499177323603599, , , , , , , , , , 
206147, , , , , , , , , , , , , , , , , , , , -0.8959999999995416, -1501789.0, , -0.5357102888114751, , , , , , , , , , 
206347, , , , , , , , , , , , , , , , , , , , -0.8880000000008076, -1506263.0, , -0.5617364272744563, , , , , , , , , , 
206547, , , , , , , , , , , , , , , , , , , , -0.8954999999995419, -1510743.0, , -0.5423580976892008, , , , , , , , , , 
206747, , , , , , , , , , , , , , , , , , , , -0.8939999999995426, -1515219.0, , -0.5438162185312431, , , , , , , , , , 
206947, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -1519697.0, , -0.5256741682281081, , , , , , , , , , 
207147, , , , , , , , , , , , , , , , , , , , -0.8989999999995401, -1524169.0, , -0.5421949535980984, , , , , , , , , , 
207347, , , , , , , , , , , , , , , , , , , , -0.8960000000008149, -1528646.0, , -0.5501097037794134, , , , , , , , , , 
207547, , , , , , , , , , , , , , , , , , , , -0.8934999999995429, -1533122.0, , -0.556749987629033, , , , , , , , , , 
207747, , , , , , , , , , , , , , , , , , , , -0.8924999999995433, -1537597.0, , -0.5464803328469571, , , , , , , , true, true, 
207947, , , , , , , , , , , , , , , , , , , , -0.9045000000008226, -1542075.0, , -0.529929147796709, , , , , , , , , , 
208147, , , , , , , , , , , , , , , , , , , , -0.889499999999545, -1546555.0, , -0.5313081959137635, , , , , , , , , , 
208347, , , , , , , , , , , , , , , , , , , , -0.8955000000008144, -1551030.0, , -0.5547608275250313, , , , , , , , , , 
208547, , , , , , , , , , , , , , , , , , , , -0.9044999999995372, -1555514.0, , -0.4975708976791102, , , , , , , , , , 
208747, , , , , , , , , , , , , , , , , , , , -0.891499999999544, -1559986.0, , -0.5621169231563108, , , , , , , , , , 
208947, , , , , , , , , , , , , , , , , , , , -0.8955000000008144, -1564468.0, , -0.5256497730708143, , , , , , , , , , 
209147, , , , , , , , , , , , , , , , , , , , -0.8989999999995401, -1568943.0, , -0.5331284659790763, , , , , , , , , , 
209347, , , , , , , , , , , , , , , , , , , , -0.8965000000008153, -1573426.0, , -0.5312363061677916, , , , , , , , , , 
209547, , , , , , , , , , , , , , , , , , , , -0.883499999999548, -1577902.0, , -0.5555390739968789, , , , , , , , , , 
209747, , , , , , , , , , , , , , , , , , , , -0.8989999999995401, -1582381.0, , -0.5106596474321068, , , , , , , , , , 
209947, , , , , , , , , , , , , , , , , , , , -0.889500000000809, -1586855.0, , -0.5459710124085451, , , , , , , , , , 
210147, , , , , , , , , , , , , , , , , , , , -0.896999999999541, -1591332.0, , -0.5335607680251178, , , , , , , , , , 
210347, , , , , , , , , , , , , , , , , , , , -0.8910000000008104, -1595812.0, , -0.5294293630393695, , , , , , , , , , 
210547, , , , , , , , , , , , , , , , , , , , -0.9004999999995393, -1600289.0, , -0.5035840271946455, , , , , , , , , , 
210747, , , , , , , , , , , , , , , , , , , , , -1604764.0, , -0.5205742821701369, , , , , , , , , , 
210947, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -1609239.0, , -0.5306173135464396, , , , , , , , , , 
211147, , , , , , , , , , , , , , , , , , , , -0.9034999999995378, -1613720.0, , , , , , , , , , , , 
211247, , , , , , , , , , , , , , , , , , , , , , , -0.49592651192739867, , , , , , , , , , 
211447, , , , , , , , , , , , , , , , , , , , -0.8980000000008168, -1618189.0, , -0.5295740226031304, , , , , , , , , , 
211547, , , , , , , , , , , , , , , , , , , , -0.9024999999995382, , , , , , , , , , , , , 
211647, , , , , , , , , , , , , , , , , , , , , -1622669.0, , -0.5207781586174534, , , , , , , , , , 
211747, , , , , , , , , , , , , , , , , , , , -0.8944999999995423, , , , , , , , , , , , , 
211847, , , , , , , , , , , , , , , , , , , , , -1627144.0, , -0.5233645071749816, , , , , , , , , , 
212047, , , , , , , , , , , , , true, , , , , , , -0.9015000000008199, -1631620.0, , -0.5218438932166773, , , true, true, , , , , , 
212247, , , , , , , , , , , , , , , , , , , , -0.8949999999995422, -1636089.0, , -0.5495724553449891, , , , , , , , , , 
212447, , , , , , , , , , , , , false, , , , , , , -0.89050000000081, -1640570.0, , -0.5508659809718848, , , false, false, , , , , , 
212647, , , , , , , , , , , , , , , , , , , , -0.8984999999995403, -1645049.0, , -0.5132458153322259, , , , , , , , , , 
