time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
7964479, , , , , , , , , , , , , , , , , , , Teleop, , , , , , , , , , , , , , 
7964579, , , , , , , , , , , , , , , , , , , , -4687.500000004264, , -9.074620087033827, , , , , , , false, , , , 
7964779, , , , , , , , , , , , , , , , , , , , -13975.000000012711, , -5.706489452675047, , , , , , , , , , , 
7964979, , , , , , , , , , , , , , , , , , , , -21118.421052625512, , -2.0998529344879047, , , , , , , , , , , 
7965179, , , , , , , , , , , , , , , , , , , , -22825.00000002076, , -0.18645406688838012, , , , , , , , , , , 
7965379, , , , , , , , , , , , , , , , , , , , -23013.157894730233, , -0.5362214686536463, , , , , , , , , , , 
7965579, , , , , , , , , , , , , , , , , , , , -22593.750000052656, , -0.5113450258422673, , , , , , , , , , , 
7965779, , , , , , , , , , , , , , , , , , , , -21630.952380995474, , -0.5921809514816833, , , , , , , , , , , 
7965979, , , , , , , , , , , , , , , , , , , , -23592.10526315112, , -0.4366059926173039, , , , , , , , , , , 
7966179, , , , , , , , , , , , , , , , , , , , -22187.50000002018, , -0.6201798472976443, , , , , , , , , , , 
7966379, , , , , , , , , , , , , , , , , , , , -22437.500000020405, , -0.5586378266937918, , , , , , , , , , , 
7966579, , , , , , , , , , , , , , , , , , , , -22337.500000020314, , -0.5439306830701298, , , , , , , , , , , 
7966779, , , , , , , , , , , , , , , , , , , , -21309.523809566264, , -0.6114444305165871, , , , , , , , , , , 
7966979, , , , , , , , , , , , , , , , , , , , -21392.85714278395, , -0.6996701447124051, , , , , , , , , , , 
7967179, , , , , , , , , , , , , , , , , , , , -22537.500000020496, , -0.48581485991001316, , , , , , , , , , , 
7967479, , , , , , , , , , , , , , , , , , , , -22549.999999892327, , -0.47335269769486515, , , , , , , , , , , 
7967679, , , , , , , , , , , , , , , , , , , , -21797.619047662472, , -0.5994874957892844, , , , , , , , , , , 
7967879, , , , , , , , , , , , , , , , , , , , -22537.500000020496, , -0.5186709569433587, , , , , , , , , , , 
7968079, , , , , , , , , , , , , , , , , , , , -22550.00000002051, , -0.464504474681371, , , , , , , , , , , 
7968279, , , , , , , , , , , , , , , , , , , , -21523.809523852404, , -0.6181269796458401, , , , , , , , , , , 
7968479, , , , , , , , , , , , , , , , , , , , -22424.999999892923, , -0.5020344404399475, , , , , , , , , , , 
7968679, , , , , , , , , , , , , , , , , , , , -21464.285714328475, , -0.6549728147463538, , , , , , , , , , , 
7968879, , , , , , , , , , , , , , , , , , , , -21821.428571472046, , -0.5866638633323074, , , , , , , , , , , 
7969079, , , , , , , , , , , , , , , , , , , , -21333.333333260343, , -0.679798166568944, , , , , , , , , , , 
7969279, , , , , , , , , , , , , , , , , , , , -21666.666666709832, , -0.5636992447150587, , , , , , , , , , , 
7969479, , , , , , , , , , , , , , , , , , , , -21511.90476183116, , -0.6558726219573637, , , , , , , , , , , 
7969679, , , , , , , , , , , , , , , , , , , , -22587.500000020544, , -0.493736825656908, , , , , , , , , , , 
7969879, , , , , , , , , , , , , , , , , , , , -22775.000000020715, , -0.48760711736059603, , , , , , , , , , , 
7970079, , , , , , , , , , , , , , , , , , , , -21809.52380944919, , -0.5455166724748142, , , , , , , , , , , 
7970179, , , , , , , , , , , , , , , , , , , , -22387.50000002036, , -0.5300373657278724, , , , , , , , , , , 
7970379, , , , , , , , , , , , , , , , , , , , -21547.619047545322, , -0.5804780215951869, , , , , , , , , , , 
7970579, , , , , , , , , , , , , , , , , , , , -22350.00000002033, , -0.5766875496140837, , , , , , , , , , , 
7970779, , , , , , , , , , , , , , , , , , , , -22137.500000020133, , -0.5833854046795659, , , , , , , , , , , 
7970979, , , , , , , , , , , , , , , , , , , , -21392.85714278395, , -0.5816856597149963, , , , , , , , , , , 
7971179, , , , , , , , , , , , , , , , , , , , -21619.04761909069, , -0.5923661279900297, , , , , , , , , , , 
7971379, , , , , , , , , , , , , , , , , , , , -22450.00000002042, , -0.5493108071608985, , , , , , , , , , , 
7971579, , , , , , , , , , , , , , , , , , , , -22275.00000002026, , -0.5515141069580822, , , , , , , , , , , 
7971779, , , , , , , , , , , , , , , , , , , , -22762.500000020704, , -0.44871476557423373, , , , , , , , , , , 
7971979, , , , , , , , , , , , , , , , , , , , -22487.499999892625, , -0.5598340176218589, , , , , , , , , , , 
7972179, , , , , , , , , , , , , , , , , , , , -22150.000000020147, , -0.5573813722428058, , , , , , , , , , , 
7972379, , , , , , , , , , , , , , , , , , , , -22562.500000020522, , -0.4978042488524025, , , , , , , , , , , 
7972579, , , , , , , , , , , , , , , , , , , , -22462.50000002043, , -0.5615366598035999, , , , , , , , , , , 
7972779, , , , , , , , , , , , , , , , , , , , -22662.500000020613, , -0.5217115634740458, , , , , , , , , , , 
7972979, , , , , , , , , , , , , , , , , , , , -22537.500000020496, , -0.5290092625668276, , , , , , , , , , , 
7973179, , , , , , , , , , , , , , , , , , , , -22425.000000020395, , -0.5237005754097973, , , , , , , , , , , 
7973379, , , , , , , , , , , , , , , , , , , , -22549.999999892327, , -0.5275259144398424, , , , , , , , , , , 
7973579, , , , , , , , , , , , , , , , , , , , -22237.500000020224, , -0.571601392768287, , , , , , , , , , , 
7973779, , , , , , , , , , , , , , , , , , , , -22562.500000020522, , -0.5328235220971056, , , , , , , , , , , 
7973979, , , , , , , , , , , , , , , , , , , , -22625.000000020576, , -0.5103825418484358, , , , , , , , , , , 
7974179, , , , , , , , , , , , , , , , , , , , -22412.500000020384, , -0.52791425380685, , , , , , , , , , , 
7974379, , , , , , , , , , , , , , , , , , , , -22112.499999894415, , -0.5727612838430906, , , , , , , , , , , 
7974579, , , , , , , , , , , , , , , , , , , , -22575.000000020533, , -0.5224068158072751, , , , , , , , , , , 
7974779, , , , , , , , , , , , , , , , , , , , -22462.50000002043, , -0.5406947786486163, , , , , , , , , , , 
7974979, , , , , , , , , , , , , , , , , , , , -22250.000000020238, , -0.5488410944464104, , , , , , , , , , , 
7975179, , , , , , , , , , , , , , , , , , , , -22362.50000002034, , -0.5332354128452753, , , , , , , , , , , 
7975379, , , , , , , , , , , , , , , , , , , , -22337.49999989334, , -0.5494699416406839, , , , , , , , , , , 
7975579, , , , , , , , , , , , , , , , , , , , -22575.000000020533, , -0.5130085056943572, , , , , , , , , , , 
7975779, , , , , , , , , , , , , , , , , , , , -22512.500000020475, , -0.5099888988622406, , , , , , , , , , , 
7975979, , , , , , , , , , , , , , , , , , , , -22575.000000020533, , -0.5263396926794048, , , , , , , , , , , 
7976179, , , , , , , , , , , , , , , , , , , , -22350.00000002033, , -0.553854023102891, , , , , , , , , , , 
7976379, , , , , , , , , , , , , , , , , , , , -22437.499999892865, , -0.5194162285442945, , , , , , , , , , , 
7976579, , , , , , , , , , , , , , , , , , , , -22412.500000020384, , -0.5503947513025688, , , , , , , , , , , 
7976779, , , , , , , , , , , , , , , , , , , , -22387.50000002036, , -0.5430717065864737, , , , , , , , , , , 
7976979, , , , , , , , , , , , , , , , , , , , -22587.500000020544, , -0.5216649020074692, , , , , , , , , , , 
7977179, , , , , , , , , , , , , , , , , , , , -22362.50000002034, , -0.5306503431232777, , , , , , , , , , , 
7977379, , , , , , , , , , , , , , , , , , , , -22424.999999892923, , -0.5463110145362916, , , , , , , , , , , 
7977579, , , , , , , , , , , , , , , , , , , , -22562.500000020522, , -0.5392354340295314, , , , , , , , , , , 
7977779, , , , , , , , , , , , , , , , , , , , -22512.500000020475, , -0.5004459755834633, , , , , , , , , , , 
7977979, , , , , , , , , , , , , , , , , , , , -22587.500000020544, , -0.5245406128546293, , , , , , , , , , , 
7978179, , , , , , , , , , , , , , , , , , , , -22450.00000002042, , -0.5299360519445654, , , , , , , , , , , 
7978379, , , , , , , , , , , , , , , , , , , , -22487.499999892625, , -0.5294146059078721, , , , , , , , , , , 
7978579, , , , , , , , , , , , , , , , , , , , -22425.000000020395, , -0.5466638840792329, , , , , , , , , , , 
7978779, , , , , , , , , , , , , , , , , , , , -22550.00000002051, , -0.5098139285567468, , , , , , , , , , , 
7978979, , , , , , , , , , , , , , , , , , , , -22375.00000002035, , -0.5695340751732838, , , , , , , , , , , 
7979179, , , , , , , , , , , , , , , , , , , Disabled, -22387.50000002036, , -0.5443442077819763, , , , , , , , , , , 
8002379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, false, 0.0, false, false, false, false, false, true, false, Disabled, -22387.50000002036, false, -0.5443442077819763, false, -0.92, false, false, false, false, false, false, false, false, 0.0
8177679, , , , , , , , , , , , , , , , , , , , -7725.000000007026, , -8.582521904742968, , , , , , , true, , , , 
8177879, , , , , , , , , , , , , , , , , , , , -16050.000000014597, , -4.618496590029341, , , , , , , , , , , 
8178079, , , , , , , , , , , , , , , , , , , , -21975.000000019987, , -1.3908991813112461, , , , , , , , , , , 
8178279, , , , , , , , , , , , , , , , , , , , -21912.50000001993, , -0.4830582139503494, , , , , , , , , , , 
8178479, , , , , , , , , , , , , , , , , , , , -22675.000000020624, , -0.4665846462092468, , , , , , , , , , , 
8178679, , , , , , , , , , , , , , , , , , , , -22300.00000002028, , -0.570737956953646, , , , , , , , , , , 
8178879, , , , , , , , , , , , , , , , , , , , -22487.500000020453, , -0.5091198210387374, , , , , , , , , , , 
8179079, , , , , , , , , , , , , , , , , , , , -22512.500000020475, , -0.5561512124543951, , , , , , , , , , , 
8179279, , , , , , , , , , , , , , , , , , , , -22237.500000020224, , -0.5365507624974162, , , , , , , , , , , 
8179479, , , , , , , , , , , , , , , , , , , , -22487.500000020453, , -0.5103087567466973, , , , , , , , , , , 
8179679, , , , , , , , , , , , , , , , , , , , -22425.000000020395, , -0.5512397476201132, , , , , , , , , , , 
8179879, , , , , , , , , , , , , , , , , , , , -22512.500000020475, , -0.5429001820651683, , , , , , , , , , , 
8180079, , , , , , , , , , , , , , , , , , , , -22687.500000020635, , -0.5219229702116646, , , , , , , , , , , 
8180279, , , , , , , , , , , , , , , , , , , , -22500.000000020464, , -0.5306983364042317, , , , , , , , , , , 
8180479, , , , , , , , , , , , , , , , , , , , -22312.500000020293, , -0.5575928182247317, , , , , , , , , , , 
8180679, , , , , , , , , , , , , , , , , , , , -22337.500000020314, , -0.5327469458905943, , , , , , , , , , , 
8180879, , , , , , , , , , , , , , , , , , , , -22675.000000020624, , -0.5200244283865668, , , , , , , , , , , 
8181079, , , , , , , , , , , , , , , , , , , , -22375.00000002035, , -0.5563542648825515, , , , , , , , true, true, , 
8181279, -12.500000000011369, -0.006250000000005684, 12.500000000011369, 0.005000000000004548, , , , , , , , , , , , , , , , -22400.000000020373, , -0.5264216375614269, , , , , , , , , , , 
8181479, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -22387.50000002036, , -0.5635930787565794, , , , , , , , , , , 
8181679, 37.500000000034106, 0.018750000000017055, -37.500000000034106, -0.015000000000013643, , , , , , , , , , , , , , , , -22087.50000002009, , -0.5942763130303702, , , , , , , , , , , 
8181879, -12.500000000011369, -0.006250000000005684, 12.500000000011369, 0.005000000000004548, , , , , , , , , , , , , , , , -22637.500000020587, , -0.512043949655701, , , , , , , , , , , 
8182079, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -22312.500000020293, , -0.5755690186028151, , , , , , , , , , , 
8182279, , , , , , , , , , , , , , , , , , , , -22562.500000020522, , -0.517353564809473, , , , , , , , , , , 
8182479, , , , , , , , , , , , , , , , , , , , -22324.9999997665, , -0.585781739404034, , , , , , , , , , , 
8182679, , , , , , , , , , , , , , , , , , , , -22550.00000002051, , -0.5069949733049435, , , , , , , , , , , 
8182879, , , , , , , , , , , , , , , , , , , , -22175.00000002017, , -0.5824742310894689, , , , , , , , , , , 
8183179, , , , , , , , , , , , , , , , , , , , -22525.000000020485, , -0.5011715001485972, , , , , , , , , , , 
8183379, , , , , , , , , , , , , , , , , , , , -22725.000000020667, , -0.5094397818351063, , , , , , , , , , , 
8183579, , , , , , , , , , , , , , , , , , , , -22437.49999976532, , -0.5302742602738053, , , , , , , , , , , 
8183779, , , , , , , , , , , , , , , , , , , , -22975.000000020897, , -0.46084060546957883, , , , , , , , , , , 
8183979, , , , , , , , , , , , , , , , , , , , -22450.00000002042, , -0.5535586189151763, , , , , , , , , , , 
8184179, , , , , , , , , , , , , , , , , , , , -22412.500000020384, , -0.5249685900286241, , , , , , , , , , , 
8184379, , , , , , , , , , , , , , , , , , , , -22487.500000020453, , -0.5250130206698123, , , , , , , , , , , 
8184579, , , , , , , , , , , , , true, , , , , , , -21562.499999774474, , -0.6920823187892147, , , true, true, , , , , , , 
8184779, , , , , , , , , , , , , false, , , , , , , -22287.50000002027, , -1.2777436735916272, , , false, false, , , , , , , 
8184979, , , , , , , , , , , , , , , , , , , , -22100.0000000201, , -0.44181999957961854, , , , , , , , , , , 
8185179, , , , , , , , , , , , , , , , , , , , -22962.500000020886, , -0.3990086755789398, , , , , , , , , , , 
8185279, , , , , , , , , , , , , , , , , , , , -22312.500000020293, , -0.6011377499908395, , , , , , , , , , , 
8185479, , , , , , , , , , , , , , , , , , , , -22424.999999765452, , -0.49513079223930256, , , , , , , , , , , 
8185679, , , , , , , , , , , , , , , , , , , , -22450.00000002042, , -0.5340588751412706, , , , , , , , , , , 
8185879, , , , , , , , , , , , , true, , , , , , , -22537.500000020496, , -0.5316682024770708, , , true, true, , , , , , , 
8186079, , , -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -18285.714285750713, , -2.2810379335468753, , , , , , , , , , , 
8186279, , , 0.0, 0.0, , , , , , , , , false, , , , , , , -23650.00000002151, , -0.3513899096907044, , , false, false, , , , , , , 
8186479, , , , , , , , , , , , , , , , , , , , -21974.99999977016, , -0.740898990536969, , , , , , , , , , , 
8186679, , , , , , , , , , , , , , , , , , , , -22262.50000002025, , -0.5197419890408382, , , , , , , , , , , 
8186879, , , , , , , , , , , , , , , , , , , , -22650.000000020602, , -0.49350322698365745, , , , , , , , , , , 
8187079, , , , , , , , , , , , , , , , , , , , -22512.500000020475, , -0.5441704465804196, , , , , , , , , , , 
8187279, , , , , , , , , , , , , , , , , , , , -22437.500000020405, , -0.5369577448413038, , , , , , , , , , , 
8187479, , , , , , , , , , , , , true, , , , , , , -22812.4999997614, , -0.47893114679696014, , , true, true, , , , , , , 
8187679, , , 13.157894736838326, 0.005263157894735331, , , , , , , , , false, , , , , , , -20999.99999999397, , -1.7503312167989697, , , false, false, , , , , , , 
8187879, 12.500000000011369, 0.006250000000005684, -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -22612.500000020565, , -0.2652270176195125, , , , , , , , false, false, , 
8188079, -25.000000000022737, -0.012500000000011368, 25.000000000022737, 0.010000000000009095, , , , , , , , , , , , , , , , -22450.00000002042, , -0.5971402350616609, , , , , , , , , , , 
8188279, 25.000000000022737, 0.012500000000011368, -25.000000000022737, -0.010000000000009095, , , , , , , , , , , , , , , , -22100.0000000201, , -0.6343072128354598, , , , , , , , , , , 
8188479, -12.500000000011369, -0.006250000000005684, 12.49999999986926, 0.004999999999947704, , , , , , , , , , , , , , , , -22624.99999976336, , -0.4737229735829533, , , , , , , , , , , 
8188679, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -22412.500000020384, , -0.5098912851407076, , , , , , , , , , , 
8188879, , , , , , , , , , , , , , , , , , , , -22887.500000020817, , -0.48846996614296223, , , , , , , , , , , 
8189079, , , , , , , , , , , , , , , , , , , , -21976.190476234256, , -0.5728605663561667, , , , , , , , , , , 
8189279, , , , , , , , , , , , , , , , , , , , -22337.500000020314, , -0.5537182378521939, , , , , , , , , , , 
8189479, , , , , , , , , , , , , , , , , , , , -22224.999999767544, , -0.5325165829411508, , , , , , , , , , , 
8189679, , , , , , , , , , , , , , , , , , , , -22550.00000002051, , -0.5277469113725183, , , , , , , , , , , 
8189879, , , , , , , , , , , , , , , , , , , , -22650.000000020602, , -0.5056310964427175, , , , , , , , , , , 
8190079, , , -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -22950.000000020875, , -0.4820332976302161, , , , , , , , , , , 
8190279, , , 0.0, 0.0, , , , , , , , , , , , , , , , -22862.500000020795, , -0.4848510153602401, , , , , , , , , , , 
8190479, , , , , , , , , , , , , , , , , , , , -21571.428571237986, , -0.6690704351683308, , , , , , , , , , , 
8190679, , , , , , , , , , , , , , , , , , , , -21607.142857185903, , -0.629031962990559, , , , , , , , , , , 
8190879, , , , , , , , , , , , , , , , , , , , -22375.00000002035, , -0.5322720029804786, , , , , , , , , , , 
8191079, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -22512.500000020475, , -0.5090828338988121, , , , , , , , , , , 
8191279, 0.0, 0.0, , , , , , , , , , , , , , , , , , -23157.894736835453, , -0.487226968678493, , , , , , , , , , , 
8191479, , , , , , , , , , , , , , , , , , , , -22349.999999766238, , -0.4924121096317704, , , , , , , , , , , 
8191679, , , , , , , , , , , , , , , , , , , , -21500.000000042834, , -0.6613251056334247, , , , , , , , , , , 
8191879, , , , , , , , , , , , , , , , , , , , -22450.00000002042, , -0.482971663073793, , , , , , , , , , , 
8192079, , , , , , , , , , , , , , , , , , , , -22800.000000020736, , -0.5029021292651996, , , , , , , , , , , 
8192279, , , , , , , , , , , , , , , , , , , , -22462.50000002043, , -0.4496978456805919, , , , , , , , , , , 
8192479, , , , , , , , , , , , , , , , , , , , -21333.333333144852, , -0.6235494370030429, , , , , , , , , , , 
8193579, , , , , , , , , , , , , , , , , , , Teleop, , , , , , , , , , , , , , 
8193679, , , , , , , , , , , , , , , , , , , , -21749.999999993754, , -1.3454517524816747, , , , , , , false, , , , 
8193879, , , , , , , , , , , , , , , , , , , , -23447.368421045896, , -0.2693985141475132, , , , , , , , , , , 
8194079, , , , , , , , , , , , , , , , , , , , -23302.631578940676, , -0.44832856395360254, , , , , , , , , , , 
8194279, , , , , , , , , , , , , , , , , , , , -21712.500000019747, , -0.5960474281339121, , , , , , , , , , , 
8194479, , , , , , , , , , , , , , , , , , , , -22187.50000002018, , -0.60668134227468, , , , , , , , , , , 
8194679, , , , , , , , , , , , , , , , , , , , -23223.684210519645, , -0.4349899524018092, , , , , , , , , , , 
8194979, 350.0000000003183, -1.058292186132824, 100.00000000009095, 0.11197252296591555, -0.07056129702537173, -0.2038495188101487, -0.4878472222222222, , , , , , , , , , , , , -22150.000000020147, , -0.5451003939014191, , , , , , , , , , , 
8195179, 1112.5000000010118, -1.7757920494308155, -825.0000000007503, 0.8431310695535059, -1.150128499562555, -0.5888013998250219, -0.3576388888888889, , , , , , , , , , , , , -21987.500000019998, , -0.6866009409830367, , , , , , , , , , , 
8195379, 1565.789473683761, -1.699388727725049, -1425.000000001296, 1.3776377952750722, -1.909448818897638, -0.7637795275590552, 0.0, , , , , , , , , , , , , -23039.47368420391, , -0.5736226239515491, , , , , , , , , , , 
8195579, 1828.9473684205273, -0.8163574618964728, -1881.5789473678806, 1.2045547727588846, -1.9188101487314086, -0.6500437445319335, 0.32633420822397197, , , , , , , , , , , , , -22223.684210519932, , -0.5906789023561433, , , , , , , , , , , 
8195779, 1928.5714285752708, -1.0590347690894428, -1937.4999999797353, 0.2834033792731978, -1.0376503718285215, -0.5188101487314086, -0.2881944444444445, , , , , , , , , , , , , -21523.809523852404, , -0.682880229833214, , , , , , , , , , , 
8195979, 2062.500000001876, -1.0856003936998497, -462.50000000042064, -0.3600866141733966, 0.1716535433070866, -0.2913385826771654, -1.0, , , , , , , , , , , , , -22412.499999765583, , -0.656160971850155, , , , , , , , , , , 
8196179, 1381.5789473680243, -0.4792105263159879, 875.0000000007958, -0.5679999999996818, 0.9, 0.0, , , , , , , , , , , , , , -21950.000000019965, , -0.5915554246186748, , , , , , , , , , , 
8196379, 355.2631578946348, 0.4972149122806507, 850.0000000007731, 0.006375000000309303, 0.3270833333333333, 0.11458333333333333, -0.04513888888888888, , , , , , , , , , , , , -22175.00000002017, , -0.6267430968121771, , , , , , , , , , , 
8196579, -894.7368421050062, 0.8613359205922914, 625.0000000005684, -0.547128772965652, 0.7814987970253718, 0.3576388888888889, 0.12510936132983377, , , , , , , , , , , , , -21825.00000001985, , -0.6141307420406229, , , , , , , , , , , 
8196779, -1578.947368420599, 1.4035352560784142, 1223.6842105259643, -0.6320452626400077, 1.0995283792650916, 0.5572916666666666, 0.32633420822397197, , , , , , , , , , , , , -22789.473684203982, , -0.5893170541448853, , , , , , , , , , , 
8196979, -1900.000000001728, 0.6355034722213583, 1654.7619047652015, -0.5821056547605861, 1.2196180555555556, 0.4878472222222222, 0.0, , , , , , , , , , , , , -21964.285714091657, , -0.6188874383242292, , , , , , , , , , , 
8197179, -925.0000000008413, 0.10760416666624606, 1762.500000001603, -0.892999999999359, 1.5666666666666669, 0.4010416666666667, -0.6267361111111112, , , , , , , , , true, , , , -22137.500000020133, , -0.639743268513601, , , , , , , true, true, true, , 
8197379, -855.2631578944912, 0.22146564327497667, 1868.4210526310424, -1.2313607456142497, 1.9399305555555557, 0.4878472222222222, -0.8003472222222222, , , , , , , , , false, , , , -22355.263157888316, , -0.5413721874043659, , , , , , , , , , , 
8197579, -1578.947368420599, 1.0005089546785897, 1862.500000001694, -1.2682604166659892, 1.9737847222222222, 0.670138888888889, -0.33159722222222227, , , , , , , , , , , , , -23171.052631572293, , -0.5348693759610688, , , , , , , , , , , 
8197779, -2012.5000000018304, 2.1591145833324186, 2075.000000001887, -1.6535937499992452, 2.4348958333333335, 0.9739583333333334, 0.0, , , , , , , , , , , , , -22450.00000002042, , -0.5963810335946691, , , , , , , , , , , 
8197979, -2236.8421052625154, 2.1341522194597307, 2212.5000000020123, -1.3088143044611378, 2.1507983377077866, 0.9305555555555556, 0.19510061242344706, , , , , , , , , , , , , -23223.684210519645, , -0.5379420558542842, , , , , , , , , , , 
8198179, -2174.9999999772513, 2.1855457130472447, 2302.631578946707, -1.2566986807572755, 2.1350503062117236, , 0.21259842519685035, , , , , , , , , , , , , -23131.578947361777, , -0.5273712868873863, , , , , , , , , , , 
8198379, -2476.1904761954092, 2.1889913760755233, 2550.000000002319, -1.3910551181093087, 2.363779527559055, 1.0, 0.15135608048993873, , , , , , , , , , , , , -21714.285714328973, , -0.7535940190527526, , , , , , , , , , , 
8198579, -2697.368421051857, 2.2626543721512373, 2250.0000000020464, -1.3664881889755591, 2.222047244094488, , 0.3088363954505687, , , , , , , , , , , , , -21537.500000019587, , -0.6086640947747964, , , , , , , , , , , 
8198779, -2675.000000002433, 2.046402559053902, 1824.999999980912, -0.12118799213361946, 0.8344980314960629, 0.6875, 0.9825021872265967, , , , , , , , , , , , , -22400.000000020373, , -0.5828838167344366, , , , , , , , , , , 
8198979, -2162.500000001967, 1.828294373358597, 1697.3684210521442, 0.11963314597991297, 0.548347276902887, 0.5572916666666666, 0.9387576552930883, , , , , , , , , , , , , -22162.4999997682, , -0.6364742766087675, , , , , , , , , , , 
8199179, -2095.2380952195836, 1.1119355783744602, 1238.0952380977046, -0.5197171212963513, 0.9950541338582677, 0.53125, 0.3700787401574803, , , , , , , , , , , , , -22950.000000020875, , -0.5991533247707029, , , , , , , , , , , 
8199379, -2012.5000000018304, 1.3005729166657511, 1700.0000000015461, -1.9459687499993814, 2.5744791666666664, 0.8697916666666666, -0.4444444444444445, , , , , , , , , , , , , -22112.50000002011, , -0.6995238262917647, , , , , , , , , , , 
8199579, -1894.736842104719, 0.1170065789476405, 2131.5789473678087, -1.8184934210528765, 2.61875, 0.6875, -1.0, , , , , , , , , , , , , -22144.736842098904, , -0.5856613472298359, , , , , , , , , , , 
8199779, -737.5000000006708, 0.18781249999966462, 2078.9473684204554, -1.441108552631818, 2.228125, 0.53125, , , , , , , , , , , , , , -23131.578947361777, , -0.5088756831082174, , , , , , , , , , , 
8199979, -850.0000000007731, 0.8673263888885026, 1986.8421052625872, -1.608992324561632, 2.3565972222222222, 0.670138888888889, -0.7569444444444444, , , , , , , , , , , , , -23223.684210519645, , -0.5168156948533342, , , , , , , , , , , 
8200179, -1887.5000000017167, 1.7138020833324754, 2092.105263157294, -1.248314144737083, 2.0442708333333335, 0.8177083333333334, 0.0, , , , , , , , , , , , , -23039.47368420391, , -0.595593474972673, , , , , , , , , , , 
8200379, -2237.500000002035, 1.6234374999989825, 2355.2631578940604, -1.209457236842376, 2.109375, 0.84375, , , , , , , , , , , , , , -23447.368421045896, , -0.4438373093915234, , , , , , , , , , , 
8200579, -2387.5000000021714, 1.3839062499989143, 2362.5000000021487, -1.3356562499991407, 2.2359375, , -0.140625, , , , , , , , , , , , , -22425.000000020395, , -0.6242218398822824, , , , , , , , , , , 
8200679, -2512.500000002285, 1.2503124999988575, 2578.947368420312, -1.3048585526318752, 2.290625, , -0.20138888888888887, , , , , , , , , , , , , -22112.50000002011, , -0.587046283286314, , , , , , , , , , , 
8200879, -2400.000000002183, 0.8833854166655749, 2462.5000000022396, -1.019406249999104, 1.9651041666666664, 0.7135416666666666, , , , , , , , , , , , , , -22237.500000020224, , -0.5947276262136129, , , , , , , , , , , 
8201079, -200.0000000001819, -0.10000000000009095, 337.50000000030695, 0.1350000000001228, 0.0, 0.0, 0.0, , , , , , , , , , , , , -22075.000000020078, , -0.5941702179301501, , , , , , , , , , , 
8201279, -975.0000000008868, 0.4777755905507376, -387.50000000035243, 0.6023700787400165, -0.74251968503937, , 0.8250218722659667, , , , , , , , , , , , , -22212.5000000202, , -0.5126944027636273, , , , , , , , , , , 
8201479, 150.00000000013642, 0.07500000000006822, -13.157894736838326, -0.005263157894735331, 0.0, , 0.0, , , , , , , , , , , , , -22087.50000002009, , -0.6784073283375801, , , , , , , , , , , 
8201679, 12.500000000011369, 0.2345177165354388, 0.0, 0.17910236220472442, -0.17559055118110237, , 0.19510061242344706, , , , , , , , , , , , , -22112.50000002011, , -0.5958046338624027, , , , , , , , , , , 
8201879, , , -236.84210526308988, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8201979, -562.5000000005116, 0.2950492125981695, , 0.35743638624122076, -0.4433070866141733, , 0.4925634295713036, , , , , , , , , , , , , -22618.421052625083, , -0.6717441916623847, , , , , , , , , , , 
8202179, 50.000000000045475, 0.025000000000022737, -52.631578947353304, -0.021052631578941324, 0.0, , 0.0, , , , , , , , , , , , , -23684.210526308987, , -0.33489005579018705, , , , , , , , , , , 
8202379, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -22025.00000002003, , -0.5812027896467608, , , , , , , , , , , 
8202579, , , , , , , , , , , , , , , , , , , , -21925.00000001994, , -0.5642940020569822, , , , , , , , , , , 
8202779, , , , , , , , , , , , , , , , , , , , -22250.000000020238, , -0.5557777894489373, , , , , , , , , , , 
8202979, , , , , , , , , , , , , , , , , , , , -22075.000000020078, , -0.5982275261201158, , , , , , , , , , , 
8203179, , , , , , , , , , , , , , , , , , , , -22000.00000002001, , -0.5538643966411946, , , , , , , , , , , 
8203379, , , , , , , , , , , , , , , , , , , , -21809.523809567258, , -0.5850711591565269, , , , , , , , , , , 
8203579, , , , , , , , , , , , , , , , , , , , -22075.000000020078, , -0.5707692715063004, , , , , , , , , , , 
8203779, , , , , , , , , , , , , , , , , , , , -21825.00000001985, , -0.5703341180632251, , , , , , , , , , , 
8203979, , , , , , , , , , , , , , , , , , , , -22450.00000002042, , -0.5216062402956559, , , , , , , , , , , 
8204179, , , , , , , , , , , , , , , , , , , , -21862.500000019885, , -0.5545731215994111, , , , , , , , , , , 
