time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.aest, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
176599, , , , , , , , , , , , , , , , , , , , -0.8999999999982606, -2805076.0, , -0.5486695629015776, , , , , , , , , , , 
176799, , , , , , , , , , , , , , , , , , , , -0.889500000000809, -2809550.0, , -0.5773320755209498, , , , , , , , , , , 
176999, , , , , , , , , , , , , , , , , , , , -0.8885000000008081, -2814035.0, , -0.5247698636339992, , , , , , , , , , , 
177199, , , , , , , , , , , , , , , , , , , , -0.8980000000008168, -2818503.0, , -0.5303221722184827, , , , , , , , , , , 
177399, , , , , , , , , , , , , , , , , , , , -0.8954999999982693, -2822977.0, , -0.55927637609472, , , , , , , , , , , 
177599, , , , , , , , , , , , , , , , , , , , -0.8824999999982943, -2827453.0, , -0.5607221771253899, , , , , , , , , , , 
177799, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -2831925.0, , -0.550992383176328, , , , , , , , , , , 
177999, , , , , , , , , , , , , , , , , , , , -0.8745000000007954, -2836401.0, , -0.5884836420580741, , , , , , , , , , , 
178199, , , , , , , , , , , , , , , , , , , , -0.8995000000008181, -2840880.0, , -0.5363391443303117, , , , , , , , , , , 
178399, , , , , , , , , , , , , , , , , , , , -0.8959999999982683, -2845353.0, , -0.5382625635367585, , , , , , , , , , , 
178599, , , , , , , , , , , , , , , , , , , , -0.8994999999982616, -2849828.0, , -0.5343918509276991, , , , , , , , , , , 
178799, , , , , , , , , , , , , , , , , , , , -0.8985000000008172, -2854303.0, , -0.538965725572678, , , , , , , , , , , 
178999, , , , , , , , , , , , , , , , , , , , -0.9147368421050004, -2858754.0, , -0.5255980108775966, , , , , , , , , , , 
179199, , , , , , , , , , , , , , , , , , , , -0.9090000000008267, -2863233.0, , -0.5012892334699663, , , , , , , , , , , 
179399, , , , , , , , , , , , , true, , , , , , , -0.8970000000008158, -2867701.0, , -0.5412051520102469, , , true, true, , , , , , , 
179599, , , , , , , , , , , , , , , , , , , , -0.7760000000007058, -2871705.0, , -2.1595938813508604, , , , , , , , , , , 
179799, , , , , , , , , , , , , false, , , , , , , -0.9299999999982026, -2876154.0, , -0.24905959414986867, , , false, false, , , , , , , 
179999, , , , , , , , , , , , , , , , , , , , -0.8699999999983186, -2880614.0, , -0.6825403277697951, , , , , , , , , , , 
180199, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -2885111.0, , -0.5016011463543019, , , , , , , , , , , 
180399, , , , , , , , , , , , , , , , , , , , -0.8980000000008168, -2889580.0, , -0.5317389628322562, , , , , , , , , , , 
180599, , , , , , , , , , , , , , , , , , , , -0.895000000000814, -2894055.0, , -0.5481085354103434, , , , , , , , , , , 
180799, , , , , , , , , , , , , , , , , , , , -0.8989999999982625, -2898532.0, , -0.5233878308262356, , , , , , , , , , , 
180999, , , , , , , , , , , , , , , , , , , , -0.9194736842102623, -2903004.0, , -0.5227238233413264, , , , , , , , , , , 
181199, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -2907478.0, , -0.5617500550504101, , , , , , , , , , , 
181399, , , , , , , , , , , , , , , , , , , , -0.9145000000008318, -2911962.0, , -0.48394181294132976, , , , , , , , , , , 
181599, , , , , , , , , , , , , , , , , , , , -0.8940000000008131, -2916428.0, , -0.5536912589805743, , , , , , , , , , , 
181799, , , , , , , , , , , , , true, , , , , , , -0.7054999999986364, -2920626.0, , -2.079461867171089, , , true, true, , , , , , , 
181999, , , , , , , , , , , , , false, , , , , , , -0.9044999999982519, -2924820.0, , -0.6783047344104162, , , false, false, , , , , , , 
182199, , , , , , , , , , , , , , , , , , , , -0.8815000000008016, -2929358.0, , -0.6550753576990538, , , , , , , , , , , 
182399, , , , , , , , , , , , , , , , , , , , -0.900500000000819, -2933841.0, , -0.48650366665802536, , , , , , , , , , , 
182599, , , , , , , , , , , , , , , , , , , , -0.8930000000008121, -2938311.0, , -0.5471243438452639, , , , , , , , , , , 
182799, , , , , , , , , , , , , , , , , , , , -0.9069999999982471, -2942794.0, , -0.5030902047499313, , , , , , , , , , , 
182999, , , , , , , , , , , , , , , , , , , , -0.9189473684207887, -2947264.0, , -0.5097225186073847, , , , , , , , , , , 
183199, , , , , , , , , , , , , , , , , , , , -0.8940000000008131, -2951739.0, , -0.5336997674868653, , , , , , , , , , , 
183399, , , , , , , , , , , , , , , , , , , , -0.8965000000008153, -2956212.0, , -0.5538071623399919, , , , , , , , , , , 
183599, , , , , , , , , , , , , , , , , , , , -0.8852380952374627, -2960698.0, , -0.6311468601680281, , , , , , , , , , , 
183799, , , , , , , , , , , , , , , , , , , , -0.8834999999982924, -2965161.0, , -0.6104064604146515, , , , , , , , , , , 
183999, , , -12.499999999975842, -0.004999999999990337, , , , , , , , , true, , , , , , , -0.8957894736839532, -2969626.0, , -0.6030553440510558, , , true, true, , , , , , , 
184199, , , 0.0, 0.0, , , , , , , , , false, , , , , , , -0.8710000000007923, -2973544.0, , -1.3028933426656786, , , false, false, , , , false, false, , 
184399, 12.500000000011369, 0.006250000000005684, -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -0.8915000000008109, -2978141.0, , -0.42385403819476053, , , , , , , , , , , 
184599, 0.0, 0.0, 12.500000000011369, 0.005000000000004548, , , , , , , , , , , , , , , , -0.9150000000008323, -2982584.0, , -0.46331778992214456, , , , , , , , , , , 
184799, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.8819999999982954, -2987056.0, , -0.6114430134397663, , , , , , , , , , , 
184999, , , , , , , , , , , , , , , , , , , , -0.915263157894474, -2991534.0, , -0.5236956557289631, , , , , , , , , , , 
185199, , , , , , , , , , , , , , , , , , , , -0.9025000000008209, -2996012.0, , -0.5508581854876283, , , , , , , , , , , 
185399, , , , , , , , , , , , , , , , , , , , -0.8890000000008085, -3000483.0, , -0.5538298874404208, , , , , , , , , , , 
185599, , , , , , , , , , , , , , , , , , , , -0.8995000000008181, -3004961.0, , -0.5347431207657847, , , , , , , , , , , 
185799, , , , , , , , , , , , , , , , , , , , -0.8959999999982683, -3009434.0, , -0.5432767940463927, , , , , , , , , , , 
185999, , , , , , , , , , , , , , , , , , , , -0.8952631578944796, -3013906.0, , -0.5977227182550942, , , , , , , , , , , 
186199, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -3018384.0, , -0.5619379031244389, , , , , , , , , , , 
186399, , , , , , , , , , , , , , , , , , , , -0.858571428570815, -3022864.0, , -0.6869397852689254, , , , , , , , , , , 
186599, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -3027335.0, , -0.5494967323506462, , , , , , , , , , , 
186799, , , , , , , , , , , , , , , , , , , , -0.8844999999982905, -3031805.0, , -0.5954385792635422, , , , , , , , , , , 
186999, , , , , , , , , , , , , , , , , , , , -0.9236842105260504, -3036289.0, , -0.45343538990642995, , , , , , , , , , , 
187199, , , , , , , , , , , , , , , , , , , , -0.8571428571445647, -3040755.0, , -0.6797234008597334, , , , , , , , , , , 
187399, , , , , , , , , , , , , , , , , , , , -0.8785000000007991, -3045228.0, , -0.6052812467509121, , , , , , , , , , , 
234499, , , , , , , , , , , , , , , , , , , , -0.1790000000001628, -3152167.0, , -9.09853167262553, , , , , , , , , , , 
234699, , , , , , , , , , , , , , , , , , , , -0.5434999999989496, -3154122.0, , -5.843294574756587, , , , , , , , , , , 
234899, , , , , , , , , , , , , , , , , , , , -0.8074999999984394, -3157643.0, , -2.256267566686773, , , , , , , , , , , 
235099, , , , , , , , , , , , , , , , , , , , -0.9265000000008426, -3162209.0, , -0.10964048088028358, , , , , , , , , , , 
235299, , , , , , , , , , , , , , , , , , , , -0.8930000000008121, -3166626.0, , -0.6403289275655679, , , , , , , , , , , 
235499, , , , , , , , , , , , , , , , , , , , -0.9085000000008263, -3171134.0, , -0.48963163445113056, , , , , , , , , , , 
235699, , , , , , , , , , , , , , , , , , , , -0.891499999998277, -3175603.0, , -0.5247975524733592, , , , , , , , , , , 
235899, , , , , , , , , , , , , , , , , , , , -0.8889999999982818, -3180079.0, , -0.552771349178227, , , , , , , , , , , 
236099, , , , , , , , , , , , , , , , , , , , -0.8995000000008181, -3184559.0, , -0.512934875997762, , , , , , , , , , , 
236299, , , , , , , , , , , , , , , , , , , , -0.884000000000804, -3189032.0, , -0.5562135337442651, , , , , , , , , , , 
236499, , , , , , , , , , , , , , , , , , , , -0.9030000000008213, -3193517.0, , -0.4905038517634567, , , , , , , , , , , 
236699, , , , , , , , , , , , , , , , , , , , -0.8989999999982625, -3197989.0, , -0.508771483357401, , , , , , , , , , , 
236899, , , , , , , , , , , , , , , , , , , , -0.8874999999982848, -3202464.0, , -0.5413030593886561, , , , , , , , , , , 
237099, , , , , , , , , , , , , , , , , , , , -0.8875000000008072, -3206938.0, , -0.5458640245895331, , , , , , , , , , , 
237299, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -3211417.0, , -0.524995672924022, , , , , , , , , , , 
237499, , , , , , , , , , , , , , , , , , , , -0.8815000000008016, -3215889.0, , -0.5697424559926695, , , , , , , , , , , 
237699, , , , , , , , , , , , , , , , , , , , -0.8889999999982818, -3220362.0, , -0.5671719544570879, , , , , , , , , , , 
237899, , , , , , , , , , , , , , , , , , , , -0.8929999999982742, -3224843.0, , -0.5258674505471735, , , , , , , , , , , 
238099, , , , , , , , , , , , , , , , , , , , -0.8835000000008035, -3229314.0, , -0.5569635966557617, , , , , , , , true, true, , 
238299, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , , , , , , , , -0.8910000000008104, -3233795.0, , -0.5379155300055026, , , , , , , , , , , 
238499, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8850000000008049, -3238266.0, , -0.5617884084341076, , , , , , , , , , , 
238699, -12.500000000011369, -0.006250000000005684, 12.500000000011369, 0.005000000000004548, , , , , , , , , , , , , , , , -0.8894999999982809, -3242746.0, , -0.5194828853631352, , , , , , , , , , , 
238899, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -0.8799999999982994, -3247217.0, , -0.5927743540654028, , , , , , , , , , , 
239099, , , -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -0.8805000000008008, -3251695.0, , -0.5607948819010271, , , , , , , , , , , 
239299, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.9263157894734181, -3256169.0, , -0.49118085606806383, , , , , , , , , , , 
239499, , , , , , , , , , , , , , , , , , , , -0.8870000000008068, -3260633.0, , -0.5929414007690211, , , , , , , , , , , 
239699, , , , , , , , , , , , , , , , , , , , -0.8889999999982818, -3265117.0, , -0.5474133197267366, , , , , , , , , , , 
239899, , , , , , , , , , , , , , , , , , , , -0.8969999999982664, -3269589.0, , -0.554842076990677, , , , , , , , , , , 
240099, , , , , , , , , , , , , , , , , , , , -0.8880000000008076, -3274065.0, , -0.5493362654135199, , , , , , , , , , , 
240299, , , , , , , , , , , , , , , , , , , , -0.8910000000008104, -3278538.0, , -0.5491371225013391, , , , , , , , , , , 
240499, , , , , , , , , , , , , , , , , , , , -0.895000000000814, -3283012.0, , -0.5421634173837975, , , , , , , , , , , 
240699, , , , , , , , , , , , , , , , , , , , -0.8919999999982761, -3287490.0, , -0.5409864606798128, , , , , , , , , , , 
240899, , , , , , , , , , , , , , , , , , , , -0.8894999999982809, -3291961.0, , -0.5532781596989935, , , , , , , , , , , 
241099, , , , , , , , , , , , , , , , , , , , -0.8925000000008118, -3296437.0, , -0.5605954040751331, , , , , , , , , , , 
241299, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -3300913.0, , -0.5243528371446955, , , , , , , , , , , 
241499, , , , , , , , , , , , , , , , , , , , -0.8885000000008081, -3305387.0, , -0.5375596428398239, , , , , , , , , , , 
241699, , , , , , , , , , , , , , , , , , , , -0.8919999999982761, -3309860.0, , -0.543360803341262, , , , , , , , , , , 
241899, , , , , , , , , , , , , , , , , , , , -0.8884999999982829, -3314333.0, , -0.5492794633743306, , , , , , , , , , , 
242099, , , , , , , , , , , , , , , , , , , , -0.8850000000008049, -3318809.0, , -0.5405863977088029, , , , , , , , , , , 
242299, , , , , , , , , , , , , , , , , , , , -0.8900000000008095, -3323277.0, , -0.5446161612466822, , , , , , , , , , , 
242499, , , , , , , , , , , , , , , , , , , , -0.8910000000008104, -3327753.0, , -0.5487293248506522, , , , , , , , , , , 
242699, , , , , , , , , , , , , , , , , , , , -0.8894999999982809, -3332224.0, , -0.5613990228594484, , , , , , , , , , , 
242899, , , , , , , , , , , , , , , , , , , , -0.891499999998277, -3336702.0, , -0.5377759373499739, , , , , , , , , , , 
243099, 12.499999999975842, 0.006249999999987921, , , , , , , , , , , true, , , , , , , -0.7620000000006931, -3341102.0, , -1.0726308643998164, , , true, true, , , , , , , 
243299, 0.0, 0.0, , , , , , , , , , , false, , , , , , , -0.895000000000814, -3345054.0, , -1.1256879456237439, , , false, false, , , , , , , 
243499, , , , , , , , , , , , , , , , , , , , -0.8785000000007991, -3349636.0, , -0.5040790281342507, , , , , , , , , , , 
243699, , , , , , , , , , , , , , , , , , , , -0.9431578947365712, -3354092.0, , -0.4318071234350864, , , , , , , , , , , 
243899, , , , , , , , , , , , , , , , , , , , -0.8849999999982896, -3358563.0, , -0.5870073674722226, , , , , , , , , , , 
244099, , , , , , , , , , , , , , , , , , , , -0.8865000000008063, -3363042.0, , -0.5519959632770388, , , , , , , , , , , 
244299, , , , , , , , , , , , , , , , , , , , -0.8910000000008104, -3367517.0, , -0.528626945250122, , , , , , , , , , , 
244499, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -3371989.0, , -0.5320899855287408, , , , , , , , , , , 
244699, , , , , , , , , , , , , , , , , , , , -0.8849999999982896, -3376459.0, , -0.5716366980326275, , , , , , , , , , , 
244899, , , , , , , , , , , , , , , , , , , , -0.9357894736839417, -3380949.0, , -0.4368972023755014, , , , , , , , , , , 
245099, , , , , , , , , , , , , , , , , , , , -0.9278947368418388, -3385413.0, , -0.4983593669671337, , , , , , , , , , , 
245299, , , , , , , , , , , , , true, , , , , , , -0.889500000000809, -3389880.0, , -0.5516480847421972, , , true, true, , , , , , , 
245499, , , , , , , , , , , , , false, , , , , , , -0.823500000000749, -3393818.0, , -1.74637422251269, , , false, false, , , , , , , 
245699, , , , , , , , , , , , , , , , , , , , -0.9025000000008209, -3398398.0, , -0.36470596455781745, , , , , , , , , , , 
245899, , , , , , , , , , , , , , , , , , , , -0.8685000000007899, -3402830.0, , -0.651157862791586, , , , , , , , , , , 
246099, , , , , , , , , , , , , , , , , , , , -0.9321052631576271, -3407304.0, , -0.5070875283173318, , , , , , , , , , , 
246299, , , , , , , , , , , , , , , , , , , , -0.88999999999828, -3411776.0, , -0.6558871266704992, , , , , , , , , , , 
246499, , , , , , , , , , , , , , , , , , , , -0.9342105263155212, -3416254.0, , -0.42628567865745937, , , , , , , , , , , 
246699, , , , , , , , , , , , , , , , , , , , -0.8476190476184419, -3420718.0, , -0.7262181112579965, , , , , , , , , , , 
246899, , , , , , , , , , , , , , , , , , , , -0.8934999999982731, -3425188.0, , -0.5326947954922671, , , , , , , , , , , 
247099, , , , , , , , , , , , , , , , , , , , -0.9189473684207887, -3429671.0, , -0.43264036987041254, , , , , , , , , , , 
247299, , , , , , , , , , , , , , , , , , , , -0.9415789473681507, -3434136.0, , -0.43253521474530865, , , , , , , , , , , 
247499, , , , , , , , , , , , , true, , , , , , , -0.8471428571422518, -3438609.0, , -0.7194310137022185, , , true, true, , , , , , , 
247699, , , 13.157894736877692, 0.005263157894751077, , , , , , , , , , , , , , , , -0.7784210526313554, -3442650.0, , -2.1677942818894156, , , , , , , , , , , 
247899, , , 0.0, 0.0, , , , , , , , , false, , , , , , , -0.9458823529414042, -3447030.0, , -0.23835117294335761, , , false, false, , , , false, false, , 
248099, -25.000000000022737, -0.012500000000011368, 26.315789473676652, 0.010526315789470662, , , , , , , , , , , , , , , , -0.9078947368418445, -3451503.0, , -0.6302091525214183, , , , , , , , , , , 
248299, 0.0, 0.0, 12.500000000011369, 0.005000000000004548, , , , , , , , , , , , , , , , -0.8985000000008172, -3456002.0, , -0.3885866672471457, , , , , , , , , , , 
248499, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.9119999999982374, , , , , , , , , , , , , , 
248599, , , , , , , , , , , , , , , , , , , , , -3460473.0, , -0.4978317594616528, , , , , , , , , , , 
248699, , , , , , , , , , , , , , , , , , , , -0.8985000000008172, -3464949.0, , -0.5519043706536286, , , , , , , , , , , 
248899, , , , , , , , , , , , , , , , , , , , -0.892499999998275, -3469403.0, , -0.5419188966296715, , , , , , , , , , , 
249099, , , , , , , , , , , , , , , , , , , , -0.8885000000008081, -3473877.0, , -0.5301990283706073, , , , , , , , , , , 
249299, , , , , , , , , , , , , , , , , , , , -0.889500000000809, -3478349.0, , -0.5529735327532744, , , , , , , , , , , 
249499, , , , , , , , , , , , , , , , , , , , -0.8960000000008149, -3482826.0, , -0.536207224437916, , , , , , , , , , , 
249699, , , , , , , , , , , , , , , , , , , , -0.8974999999982655, -3487293.0, , -0.5699099557438639, , , , , , , , , , , 
249899, , , , , , , , , , , , , , , , , , , , -0.8839999999982915, -3491771.0, , -0.6059691752567123, , , , , , , , , , , 
250099, , , , , , , , , , , , , , , , , , , , -0.9000000000008186, -3496243.0, , -0.5162590650630337, , , , , , , , , , , 
250299, , , , , , , , , , , , , , , , , , , , -0.889500000000809, -3500720.0, , -0.5587438197138545, , , , , , , , , , , 
250499, , , , , , , , , , , , , , , , , , , , -0.89050000000081, -3505197.0, , -0.5370905850675026, , , , , , , , , , , 
295899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, false, 0.0, false, false, false, false, false, true, false, Disabled, -0.89050000000081, -3505197.0, false, -0.5370905850675026, false, -0.92, false, false, false, false, true, false, false, false, 0.0
306099, , , , , , , , , , , , , , , , , , , Teleop, , , , , , , , , , , , , , , 
306299, , , , , , , , , , , , , , , , , , , , -0.2720000000002474, -3603057.0, , -8.77980033487675, , , , , , , false, , , , 
306499, , , , , , , , , , , , , , , , , , , , -0.6165000000005607, -3605412.0, , -4.930302463883078, , , , , , , , , , , 
306699, , , , , , , , , , , , , , , , , , , , -0.8740000000007949, -3609216.0, , -1.562553042627891, , , , , , , , , , , 
306899, , , , , , , , , , , , , , , , , , , , -0.9155000000008326, -3613832.0, , -0.22874030263405257, , , , , , , , , , , 
307099, , , , , , , , , , , , , , , , , , , , -0.9184999999982248, -3618250.0, , -0.47415640299119155, , , , , , , , , , , 
307299, , , , , , , , , , , , , , , , , , , , -0.8965000000008153, -3622735.0, , -0.5307719252915795, , , , , , , , , , , 
307499, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -3627213.0, , -0.5040601477943619, , , , , , , , , , , 
307699, , , , , , , , , , , , , , , , , , , , -0.9110000000008286, -3631690.0, , -0.48634368894457114, , , , , , , , , , , 
307899, , , , , , , , , , , , , , , , , , , , -0.9165000000008335, -3636173.0, , -0.44669958201513327, , , , , , , , , , , 
308099, , , , , , , , , , , , , , , , , , , , -0.9044999999982519, -3640642.0, , -0.5002661112939313, , , , , , , , , , , 
308299, , , , , , , , , , , , , , , , , , , , -0.9100000000008277, -3645113.0, , -0.4991495772195922, , , , , , , , , , , 
308399, , , , , , , , , , , , , , , , , , , , -0.8960000000008149, -3649588.0, , -0.5329364579348185, , , , , , , , , , , 
308599, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -3654063.0, , -0.5470132633044122, , , , , , , , , , , 
308799, , , , , , , , , , , , , , , , , , , , -0.9150000000008323, -3658551.0, , -0.44463227855316473, , , , , , , , , , , 
308999, , , , , , , , , , , , , , , , , , , , -0.8969999999982664, -3663016.0, , -0.5150827255027908, , , , , , , , , , , 
309199, , , , , , , , , , , , , , , , , , , , -0.9015000000008199, -3667488.0, , -0.5387139331232847, , , , , , , , , , , 
309399, , , , , , , , , , , , , , , , , , , , -0.906000000000824, -3671967.0, , -0.5048285398957815, , , , , , , , , , , 
309599, , , , , , , , , , , , , , , , , , , , -0.9000000000008186, -3676439.0, , -0.51134844797402, , , , , , , , , , , 
309799, , , , , , , , , , , , , , , , , , , , -0.9205000000008372, -3680922.0, , -0.4418397028847503, , , , , , , , , , , 
309999, , , , , , , , , , , , , , , , , , , , -0.906499999998248, -3685391.0, , -0.5015434251084407, , , , , , , , , , , 
310199, , , , , , , , , , , , , , , , , , , , -0.8935000000008125, -3689865.0, , -0.5301894963982868, , , , , , , , , , , 
310399, , , , , , , , , , , , , , , , , , , , -0.9000000000008186, -3694333.0, , -0.5478861967528755, , , , , , , , , , , 
310599, , , , , , , , , , , , , , , , , , , , , -3698813.0, , -0.5240049990275948, , , , , , , , , , , 
310799, , , , , , , , , , , , , , , , , , , , -0.9085000000008263, -3703295.0, , -0.4780727649319706, , , , , , , , , , , 
310999, , , , , , , , , , , , , , , , , , , , -0.8999999999982606, -3707762.0, , -0.5105173568663995, , , , , , , , , , , 
311199, , , , , , , , , , , , , , , , , , , , -0.9055000000008235, -3712237.0, , -0.5078021041102766, , , , , , , , , , , 
311399, , , , , , , , , , , , , , , , , , , , -0.8955000000008144, , , , , , , , , , , , , , 
311499, , , , , , , , , , , , , , , , , , , , , -3716706.0, , -0.5619557970148835, , , , , , , , , , , 
311699, , , , , , , , , , , , , , , , , , , , -0.8965000000008153, -3721186.0, , -0.5221665632726145, , , , , , , , , , , 
311899, , , , , , , , , , , , , , , , , , , , -0.9220000000008386, -3725670.0, , -0.4425822617253107, , , , , , , , , , , 
312099, , , , , , , , , , , , , , , , , , , , -0.9019999999982566, -3730130.0, , -0.5179678740127128, , , , , , , , , , , 
312299, , , , , , , , , , , , , , , , , , , , -0.900500000000819, -3734606.0, , -0.5374218467682513, , , , , , , , , , , 
312499, , , , , , , , , , , , , , , , , , , , -0.9040000000008221, -3739083.0, , -0.5035998681818419, , , , , , , , , , , 
312699, , , , , , , , , , , , , , , , , , , , -0.9049999999956788, -3743553.0, , -0.5235394476773617, , , , , , , , , , , 
312899, , , , , , , , , , , , , , , , , , , , -0.8800000000017533, -3748037.0, , -0.6065439617641332, , , , , , , , , , , 
313099, , , , , , , , , , , , , , , , , , , , -0.9000000000008186, -3752501.0, , -0.5438393375711857, , , , , , , , , , , 
313299, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -3756979.0, , -0.5120361343282984, , , , , , , , , , , 
313499, , , , , , , , , , , , , , , , , , , , -0.900500000000819, -3761444.0, , -0.5475941854337816, , , , , , , , , , , 
313699, , , , , , , , , , , , , , , , , , , , -0.901999999995693, -3765921.0, , -0.537802894403967, , , , , , , , , , , 
313899, , , , , , , , , , , , , , , , , , , , -0.8771428571446046, -3770406.0, , -0.6067107200981992, , , , , , , , , , , 
314099, , , , , , , , , , , , , , , , , , , , -0.9070000000008249, -3774865.0, , -0.5392651451779821, , , , , , , , , , , 
314299, , , , , , , , , , , , , , , , , , , , -0.905000000000823, -3779342.0, , -0.5042604812341761, , , , , , , , , , , 
314499, , , , , , , , , , , , , , , , , , , , -0.8940000000008131, -3783813.0, , -0.515917469477381, , , , , , , , , , , 
314699, , , , , , , , , , , , , , , , , , , , -0.8969999999957169, -3788281.0, , -0.5428836715909346, , , , , , , , , , , 
314899, , , , , , , , , , , , , , , , , , , , -0.8828571428589016, -3792764.0, , -0.6108875505972065, , , , , , , , , , , 
315099, , , , , , , , , , , , , , , , , , , , -0.9025000000008209, -3797227.0, , -0.5546719092071289, , , , , , , , , , , 
315299, , , , , , , , , , , , , , , , , , , , -0.905000000000823, -3801705.0, , -0.5068402470448764, , , , , , , , , , , 
315499, , , , , , , , , , , , , , , , , , , , -0.9080000000008258, -3806175.0, , -0.5119903113742076, , , , , , , , , , , 
315699, , , , , , , , , , , , , , , , , , , , -0.8999999999957027, -3810649.0, , -0.5274539187286246, , , , , , , , , , , 
315899, , , , , , , , , , , , , , , , , , , , -0.8657142857160104, -3815130.0, , -0.6447311436179807, , , , , , , , , , , 
316099, , , , , , , , , , , , , , , , , , , , -0.905000000000823, -3819593.0, , -0.5125159506288856, , , , , , , , , , , 
316299, , , , , , , , , , , , , , , , , , , , -0.900500000000819, -3824070.0, , -0.5081695349064649, , , , , , , , , , , 
316499, , , , , , , , , , , , , , , , , , , , -0.9010000000008194, -3828541.0, , -0.5101616723530479, , , , , , , , , , , 
316699, , , , , , , , , , , , , , , , , , , , -0.9044999999956811, -3833016.0, , -0.5164974756087013, , , , , , , , , , , 
316899, , , , , , , , , , , , , , , , , , , , -0.8828571428589016, -3837498.0, , -0.6030486553491828, , , , , , , , , , , 
317099, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -3841960.0, , -0.5397253248046254, , , , , , , , , , , 
317299, , , , , , , , , , , , , , , , , , , , -0.8980000000008168, -3846437.0, , -0.5131953422385195, , , , , , , , , , , 
317499, , , , , , , , , , , , , , , , , , , , -0.9065000000008245, -3850908.0, , -0.5174249873558129, , , , , , , , , , , 
317699, , , , , , , , , , , , , , , , , , , , -0.8999999999957027, -3855380.0, , -0.5321960251474702, , , , , , , , , , , 
317899, , , , , , , , , , , , , , , , , , , , -0.8823809523827102, -3859866.0, , -0.6051460004538931, , , , , , , , , , , 
318099, , , , , , , , , , , , , , , , , , , , -0.9010000000008194, -3864322.0, , -0.5359273970650448, , , , , , , , , , , 
318299, , , , , , , , , , , , , , , , , , , , -0.8995000000008181, -3868800.0, , -0.5110657468245154, , , , , , , , , , , 
318499, , , , , , , , , , , , , , , , , , , , -0.8980000000008168, -3873269.0, , -0.5096872806980846, , , , , , , , , , , 
318699, , , , , , , , , , , , , , , , , , , , -0.895499999995724, -3877739.0, , -0.5390821560352779, , , , , , , , , , , 
318899, , , , , , , , , , , , , , , , , , , , -0.8766666666684132, -3882201.0, , -0.6186185922518307, , , , , , , , , , , 
319099, , -0.0369641294838145, , 0.029002624671915993, -0.028433945756780384, -0.011373578302712153, , , , , , , , , , , , , , -0.903499999995686, -3886663.0, , -0.5318764897881428, , , , , , , , , , , 
319299, 362.4999999982691, -0.4528269903770684, -287.5000000002615, 0.3825065616796855, -0.4877515310586177, -0.19510061242344706, , , , , , , , , , , , , , -0.8955000000008144, -3891126.0, , -0.5505706958510855, , , , , , , , , , , 
319499, 87.50000000007958, 0.04375000000003979, -50.000000000045475, -0.02000000000001819, 0.0, 0.0, , , , , , , , , , , , , , -0.9035000000008218, -3895589.0, , -0.5287484383758511, , , , , , , , , , , 
319699, 0.0, 0.0, -12.500000000011369, -0.005000000000004548, , , , , , , , , , , , , , , , -0.9085000000008263, -3900062.0, , -0.50968509192075, , , , , , , , , , , 
319899, -83.33333333304822, 0.4220341207350507, -297.61904761802936, 0.2447791526063315, -0.35669291338582676, , 0.3963254593175853, , , , , , , , , , , , , -0.8752380952398389, -3904540.0, , -0.6094971895997642, , , , , , , , , , , 
320099, -175.00000000015916, 0.1407677165353535, 0.0, 0.17910236220472442, -0.17559055118110237, , 0.19510061242344706, , , , , , , , , , , , , -0.8939999999957313, -3908993.0, , -0.5722570533736325, , , , , , , , , , , 
320299, 23.809523809442346, 0.025211848518894398, 12.500000000011369, 0.015440944881894304, -0.010236220472440938, , 0.011373578302712153, , , , , , , , , , , , , -0.9090000000008267, -3913470.0, , -0.46282827292074946, , , , , , , , , , , 
320499, 300.00000000027285, -0.11443569553792125, 0.0, 0.2074803149606299, -0.2034120734908136, -0.08136482939632544, 0.0, , , , , , , , , , , , , -0.8925000000008118, -3917929.0, , -0.5705413256493849, , , , , , , , , , , 
